mstardisk mstarspheroid sfr sfrspheroid mzgasdisk mzgasspheroid mcolddisk halomass mbh mhot mcoldspheroid zgasdisk zgasspheroid test test1 test2 test3 test4 test5 test6 test7 test8 test9
0 8.11838E+11 236035000 102775000 4529800 26951000 123569000 4.7556E+14 45000100000 5.65663E+13 1272290000 0.036658061 0.021183064 0 0 0 0 0 0 0 0 0 0
0 1.35016E+12 3439130000 2931660000 58873000 9612060000 2942520000 4.7508E+14 62060700000 5.97384E+13 92422200000 0.02000768 0.104001636 0 0 0 0 0 0 0 0 0 0
0 1.40939E+12 2600990000 2561660000 578293 16961500000 46941600 4.7381E+14 1.0145E+11 5.39578E+13 1.36946E+11 0.012319414 0.123855388 0 0 0 0 0 0 0 0 0 0
0 3.82867E+11 6554210000 6536800000 16118500 289723000 1371340000 4.7361E+14 11048300000 4.17297E+13 5651610000 0.011753832 0.051263799 0 0 0 0 0 0 0 0 0 0
0 9.64471E+11 6020400000 6016490000 85974000 310586000 5850650000 4.7339E+14 65305700000 4.67422E+13 6882210000 0.014694778 0.045128818 0 0 0 0 0 0 0 0 0 0
0 1.34719E+12 3611180000 3598150000 45259200 9934880000 2075610000 4.7331E+14 87982000000 5.25727E+13 1.09929E+11 0.021805252 0.090375424 0 0 0 0 0 0 0 0 0 0
1577460 7.33592E+11 744025000 696801000 0 661844000 0 4.7289E+14 39166500000 5.30387E+13 16638600000 0 0.039777626 0 0 0 0 0 0 0 0 0 0
0 1.75032E+12 243264 0 181740000 17022400000 5931600000 4.7262E+14 2.05901E+11 6.24337E+13 1.92684E+11 0.030639288 0.088343609 0 0 0 0 0 0 0 0 0 0
0 1.0282E+12 9730790000 8896730000 0 733693000 0 4.7261E+14 63139400000 6.01179E+13 14823000000 0 0.04949693 0 0 0 0 0 0 0 0 0 0
172,480,000,001,316,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000           0 0 0 0 0 0 0 0 0 0 0 0
0 1.00049E+12 12887900000 12821400000 67034700 1491180000 3281740000 4.7182E+14 38325000000 5.54112E+13 33117400000 0.020426572 0.045027085 0 0 0 0 0 0 0 0 0 0
0 9.53019E+11 2034380000 1937710000 13740700 4504190000 880754000 4.7106E+14 35183300000 4.4596E+13 54262100000 0.015601065 0.08300803 0 0 0 0 0 0 0 0 0 0
0 1.53878E+12 3045610000 3001610000 2054130 4857030000 420007000 4.7032E+14 68677900000 5.56715E+13 55227800000 0.004890704 0.087945383 0 0 0 0 0 0 0 0 0 0
0 1.05354E+12 27062700 0 18440500 18074200000 1064220000 4.7015E+14 72910200000 4.38973E+13 1.57282E+11 0.017327714 0.114915884 0 0 0 0 0 0 0 0 0 0
0 1.1959E+12 1127310000 1011240000 0 4939850000 0 4.6973E+14 66596100000 5.20407E+13 64524600000 0 0.076557623 0 0 0 0 0 0 0 0 0 0
0 1.27056E+12 1698770000 1558720000 28675000 15008500 2270110000 4.6964E+14 75478500000 5.44987E+13 1073950000 0.012631546 0.013975045 0 0 0 0 0 0 0 0 0 0
0 1.00643E+12 889951000 287926000 113390000 1688110 2834710000 4.6942E+14 50761500000 3.6161E+13 188184000 0.040000564 0.008970529 0 0 0 0 0 0 0 0 0 0
0 9.11961E+11 1737060000 1693540000 10163600 62700500 837179000 4.683E+14 36577300000 4.25159E+13 3771210000 0.012140295 0.016626096 0 0 0 0 0 0 0 0 0 0
0 1.12374E+12 1040360 0 13353200 5594230000 755136000 4.6827E+14 87397900000 5.82007E+13 76046800000 0.017683172 0.07356299 0 0 0 0 0 0 0 0 0 0
0 1.52105E+12 3354590000 3349820000 0 6403050000 0 4.6824E+14 1.2804E+11 5.78617E+13 87679900000 0 0.07302757 0 0 0 0 0 0 0 0 0 0
0 1.62112E+12 6767430000 6761830000 29549300 37149300 1287670000 4.6809E+14 1.05369E+11 5.80994E+13 1409990000 0.022947883 0.026347208 0 0 0 0 0 0 0 0 0 0
0 1.00816E+12 5626380000 5579610000 6361810 479207000 611307000 4.6785E+14 41899400000 5.32146E+13 13252200000 0.010406899 0.036160562 0 0 0 0 0 0 0 0 0 0
0 1.15877E+12 2281520000 2271180000 22585600 2874310000 1612240000 4.6765E+14 48667500000 5.00166E+13 35772800000 0.014008832 0.080349036 0 0 0 0 0 0 0 0 0 0
0 7.04256E+11 60308000 0 31299400 0 1643590000 4.6685E+14 33492500000 5.09296E+13 0 0.019043314 0 0 0 0 0 0 0 0 0 0 0
0 1.0274E+12 284527000 0 150905000 10092400000 8746350000 4.6645E+14 68995500000 4.23451E+13 1.25717E+11 0.017253483 0.080278721 0 0 0 0 0 0 0 0 0 0
0 1.00689E+12 69073.1 0 227496000 0 6918650000 4.6641E+14 74999100000 5.32212E+13 0 0.032881559 0 0 0 0 0 0 0 0 0 0 0
0 1.19176E+12 32672600 0 22291700 0 1396860000 4.6634E+14 88722500000 5.75697E+13 0 0.015958435 0 0 0 0 0 0 0 0 0 0 0
0 1.27057E+12 36199300 14200100 80203200 5204360000 6470580000 4.6565E+14 60542200000 5.47368E+13 48496500000 0.012395056 0.107314136 0 0 0 0 0 0 0 0 0 0
0 8.35278E+11 1513910000 1231630000 57225000 4801570 4369870000 4.656E+14 43360400000 5.71831E+13 619774000 0.013095355 0.007747292 0 0 0 0 0 0 0 0 0 0
0 1.07958E+12 20197700000 20166900000 61732500 10010200000 1064690000 4.6536E+14 1.00541E+11 5.75067E+13 94481100000 0.057981666 0.105949232 0 0 0 0 0 0 0 0 0 0
0 1.14138E+12 11476800000 10642700000 54704200 9608830000 3300220000 4.6474E+14 55973900000 4.78417E+13 86847700000 0.016575925 0.110640005 0 0 0 0 0 0 0 0 0 0
0 1.56801E+12 1405840000 1394190000 1638630 18922300 287127000 4.6415E+14 1.31159E+11 6.38116E+13 1546950000 0.005706987 0.012232005 0 0 0 0 0 0 0 0 0 0
0 1.27872E+12 1757590 0 34040600 5629800000 1657980000 4.6398E+14 86115400000 5.66831E+13 88335600000 0.020531369 0.06373195 0 0 0 0 0 0 0 0 0 0
0 9.42199E+11 263299000 240472000 34829800 331536000 1942150000 4.6388E+14 42261500000 4.19212E+13 8134560000 0.01793363 0.040756476 0 0 0 0 0 0 0 0 0 0
0 1.20413E+12 2278620000 2164980000 6219320 66523300 542933000 4.6346E+14 60923500000 4.98981E+13 2696360000 0.011455041 0.02467152 0 0 0 0 0 0 0 0 0 0
0 9.70599E+11 6366970000 3308740000 477405000 7091600000 19807200000 4.6339E+14 42132000000 3.82768E+13 79983000000 0.024102599 0.088663841 0 0 0 0 0 0 0 0 0 0
0 1.14857E+12 546213000 0 51159800 0 3203930000 4.6327E+14 82147800000 5.57721E+13 0 0.015967827 0 0 0 0 0 0 0 0 0 0 0
5,133,200,001,171,540,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000           0 0 0 0 0 0 0 0 0 0 0 0
0 1.1096E+12 4079460000 4063250000 9239780 224148000 1001640000 4.6284E+14 55011500000 5.02838E+13 6797860000 0.009224652 0.032973318 0 0 0 0 0 0 0 0 0 0
0 1.36554E+12 628855000 510938000 135336 12996400000 36757900 4.6279E+14 96678900000 5.1517E+13 1.12386E+11 0.003681821 0.115640738 0 0 0 0 0 0 0 0 0 0
49202400000 1.48427E+12 5898150 0 2507530000 0 54099100000 4.6268E+14 59935700000 6.13407E+13 0 0.046350679 0 0 0 0 0 0 0 0 0 0 0
12847100000 1.38874E+12 0 0 815581000 16233700000 18195000000 4.6264E+14 2.18556E+11 6.36674E+13 1.92057E+11 0.044824457 0.084525427 0 0 0 0 0 0 0 0 0 0
0 8.93948E+11 257926000 0 11206600 237852000 937981000 4.6249E+14 38962400000 4.74453E+13 6037490000 0.011947577 0.039395842 0 0 0 0 0 0 0 0 0 0
0 1.5463E+12 11473400000 11169500000 0 10090600000 0 4.6247E+14 1.35497E+11 5.92854E+13 1.42521E+11 0 0.070800794 0 0 0 0 0 0 0 0 0 0
0 1.03349E+12 6504390000 6471150000 12360800 5650500000 567669000 4.6203E+14 47690900000 4.79663E+13 67615400000 0.021774661 0.08356824 0 0 0 0 0 0 0 0 0 0
0 1.18927E+12 34367200 0 40498800 2967900000 3032090000 4.6176E+14 94284800000 3.73127E+13 38635300000 0.013356728 0.07681835 0 0 0 0 0 0 0 0 0 0
0 9.68678E+11 6888350 0 133461000 4557510000 3734870000 4.6127E+14 66633100000 5.36608E+13 36233500000 0.035733774 0.125781666 0 0 0 0 0 0 0 0 0 0
0 6.86256E+11 208949000 0 107964000 0 6681780000 4.6086E+14 57918900000 5.6454E+13 0 0.01615797 0 0 0 0 0 0 0 0 0 0 0
0 1.94704E+12 492699000 482716000 283554 12363700000 62136600 4.606E+14 1.81948E+11 6.11422E+13 1.44826E+11 0.004563397 0.08536934 0 0 0 0 0 0 0 0 0 0
0 9.30616E+11 74602900 0 47481100 0 2482970000 4.604E+14 56149100000 5.90404E+13 0 0.019122704 0 0 0 0 0 0 0 0 0 0 0
0 1.60299E+12 0 0 2697710 0 472813000 4.6032E+14 95078500000 6.01833E+13 0 0.00570566 0 0 0 0 0 0 0 0 0 0 0
0 1.60287E+12 703193000 585464000 524804000 7924440000 16035100000 4.6017E+14 1.51111E+11 5.73232E+13 1.03866E+11 0.032728452 0.076294841 0 0 0 0 0 0 0 0 0 0
0 1.07851E+12 1158620000 985966000 20365200 17849600 1983500000 4.5916E+14 62590900000 4.34619E+13 1048350000 0.010267305 0.017026375 0 0 0 0 0 0 0 0 0 0
0 1.4466E+12 1278170000 1275340000 205337 61038400 60526200 4.5902E+14 1.24827E+11 5.74295E+13 1838290000 0.003392531 0.033203901 0 0 0 0 0 0 0 0 0 0
0 3.53692E+11 2035750000 1712190000 7864800 265158000 352716000 4.5893E+14 7230350000 3.03433E+13 10334900000 0.022297826 0.025656562 0 0 0 0 0 0 0 0 0 0
0 1.45396E+12 3799330000 3775610000 79820400 93349800 3444400000 4.589E+14 1.26874E+11 5.81763E+13 3058610000 0.023173964 0.030520334 0 0 0 0 0 0 0 0 0 0
0 1.14704E+12 3990870000 3962730000 16983700 42944700 1445240000 4.5849E+14 51619100000 4.47345E+13 1327250000 0.011751474 0.03235615 0 0 0 0 0 0 0 0 0 0
0 1.63081E+12 7100320 0 1143850000 13323700000 36473000000 4.582E+14 1.81432E+11 6.13635E+13 1.50081E+11 0.031361555 0.088776727 0 0 0 0 0 0 0 0 0 0
18904000000 6.74741E+11 8889990 0 213514000 430123000 7204930000 4.5735E+14 24446400000 6.16749E+13 5515610000 0.029634431 0.077982852 0 0 0 0 0 0 0 0 0 0
0 7.76197E+11 1325020000 1315050000 422195000 0 15801000000 4.5657E+14 19650700000 4.21714E+13 0 0.026719511 0 0 0 0 0 0 0 0 0 0 0
0 1.17358E+12 9249590000 9243720000 96284 20600200 27590100 4.5642E+14 1.16961E+11 5.38967E+13 717947000 0.003489803 0.028693204 0 0 0 0 0 0 0 0 0 0
0 1.46367E+12 1387490000 996468000 17617000 9418380000 1240160000 4.5607E+14 1.12025E+11 5.14588E+13 1.13225E+11 0.014205425 0.083182866 0 0 0 0 0 0 0 0 0 0
0 8.92233E+11 356437000 356241000 2144380 606019000 195585000 4.5571E+14 57829400000 5.12252E+13 14734200000 0.010963929 0.041130092 0 0 0 0 0 0 0 0 0 0
0 1.2525E+12 23386400 0 229161000 6695450000 10381300000 4.5543E+14 1.15802E+11 5.35413E+13 1.05027E+11 0.022074403 0.063749798 0 0 0 0 0 0 0 0 0 0
0 1.04678E+12 1000060000 978536000 1807400 51364600 205366000 4.5529E+14 90767400000 5.76363E+13 2434170000 0.008800873 0.021101484 0 0 0 0 0 0 0 0 0 0
0 1.39427E+12 42718400 0 10596600 1408040000 865017000 4.5509E+14 87331600000 6.03256E+13 11016000000 0.012250164 0.12781772 0 0 0 0 0 0 0 0 0 0
0 9.11434E+11 786636000 753371000 8360760 32133400 696976000 4.5469E+14 54593500000 3.8972E+13 2157580000 0.011995765 0.01489326 0 0 0 0 0 0 0 0 0 0
0 1.13557E+12 91246100 67446600 6961390 282250 513873000 4.545E+14 57135800000 5.42581E+13 73989600 0.013546908 0.003814725 0 0 0 0 0 0 0 0 0 0
0 7.45158E+11 4432930000 4432930000 2180230 31925600 251498000 4.5417E+14 29319400000 4.52578E+13 1319780000 0.008668975 0.024190092 0 0 0 0 0 0 0 0 0 0
0 9.43878E+11 405378000 243953000 623382000 5399400000 22651000000 4.5416E+14 55598500000 4.8729E+13 80736300000 0.027521169 0.066876981 0 0 0 0 0 0 0 0 0 0
0 1.323E+12 356654 0 183641000 7779720000 6199640000 4.5405E+14 99922200000 5.63924E+13 1.01494E+11 0.029621236 0.076652019 0 0 0 0 0 0 0 0 0 0
0 9.93302E+11 3386650000 3306030000 2315300 2633060000 233545000 4.5389E+14 43001400000 5.38478E+13 32358800000 0.009913721 0.081370755 0 0 0 0 0 0 0 0 0 0
5429420000 1.34141E+12 3143590 0 31400000 0 1505330000 4.5358E+14 97347100000 5.78792E+13 0 0.020859214 0 0 0 0 0 0 0 0 0 0 0
0 1.22518E+12 1096670000 1066780000 0 183479000 0 4.5345E+14 68207200000 4.45764E+13 4826440000 0 0.03801539 0 0 0 0 0 0 0 0 0 0
0 1.47802E+12 976181000 976181000 0 574622 0 4.5315E+14 94822800000 5.58661E+13 60904000 0 0.009434881 0 0 0 0 0 0 0 0 0 0
0 1.03539E+12 1498470000 1345070000 107441000 4771350000 4792090000 4.5284E+14 41914600000 5.26905E+13 60166000000 0.022420489 0.079303095 0 0 0 0 0 0 0 0 0 0
0 1.41202E+12 537432000 398903000 72452500 2464300 4235860000 4.5233E+14 91406200000 4.97827E+13 498956000 0.017104555 0.004938912 0 0 0 0 0 0 0 0 0 0
0 7.34204E+11 5827620 0 73311400 3899300000 6199900000 4.5232E+14 89805100000 5.97189E+13 54754400000 0.01182461 0.071214368 0 0 0 0 0 0 0 0 0 0
0 6.94299E+11 2755180000 2721990000 8559280 209370000 280530000 4.5206E+14 27333800000 3.9983E+13 8485910000 0.030511104 0.024672663 0 0 0 0 0 0 0 0 0 0
0 1.08791E+12 777661000 777661000 2760390 10865800 414519000 4.5201E+14 53817900000 4.56296E+13 431780000 0.00665926 0.02516513 0 0 0 0 0 0 0 0 0 0
0 6.15067E+11 2559460000 2558430000 346070 103087000 154901000 4.5184E+14 22354800000 4.77918E+13 6175170000 0.002234137 0.016693791 0 0 0 0 0 0 0 0 0 0
0 1.54807E+12 0 0 1096860 0 206196000 4.5174E+14 86818900000 5.25637E+13 0 0.005319502 0 0 0 0 0 0 0 0 0 0 0
0 1.2393E+12 16349300 0 151116000 5700860000 10204300000 4.5172E+14 73741900000 5.70377E+13 70534700000 0.014809051 0.080823481 0 0 0 0 0 0 0 0 0 0
0 1.45926E+12 147649000 0 274850 711931000 94688400 4.517E+14 1.05266E+11 5.60985E+13 13106500000 0.002902679 0.054318926 0 0 0 0 0 0 0 0 0 0
0 1.05142E+12 32032700 0 41359000 9190520000 840262000 4.5154E+14 56927400000 4.81971E+13 74505400000 0.049221552 0.123353743 0 0 0 0 0 0 0 0 0 0
17,859,300,001,212,100,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000           0 0 0 0 0 0 0 0 0 0 0 0
0 7.57782E+11 190927000 0 34447600 0 1985990000 4.5096E+14 44074800000 4.83217E+13 0 0.017345304 0 0 0 0 0 0 0 0 0 0 0
0 9.75286E+11 563169000 545330000 2361070 15731000 180148000 4.5086E+14 42979500000 5.59019E+13 1081000000 0.013106279 0.014552266 0 0 0 0 0 0 0 0 0 0
0 1.18635E+12 7235570000 7233420000 213232 100218000 47060100 4.5066E+14 78630200000 5.68191E+13 2897900000 0.004531057 0.034582974 0 0 0 0 0 0 0 0 0 0
0 1.02925E+12 995470000 995043000 7.60726 44550600 6297.82 4.5038E+14 54609400000 5.38157E+13 2088650000 0.00120792 0.021329854 0 0 0 0 0 0 0 0 0 0
0 1.5634E+12 140871000 0 143297000 20440700000 7108870000 4.5037E+14 2.26676E+11 5.71707E+13 2.4158E+11 0.020157493 0.084612551 0 0 0 0 0 0 0 0 0 0
0 1.03113E+12 92597400 0 130895000 5541900000 6669150000 4.5034E+14 76990800000 5.48446E+13 74636300000 0.019626939 0.074252073 0 0 0 0 0 0 0 0 0 0
42,073,500,001,159,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000           0 0 0 0 0 0 0 0 0 0 0 0
0 7.26866E+11 749963000 662619000 42194100 307917 1405620000 4.4971E+14 24897700000 3.47862E+12 43167200 0.030018141 0.007133124 0 0 0 0 0 0 0 0 0 0
0 7.65629E+11 3144350000 3137250000 0 4693040000 0 4.496E+14 36347700000 4.97138E+13 59558200000 0 0.078797546 0 0 0 0 0 0 0 0 0 0
0 7.53511E+11 222076000 183901000 6815270 3746400000 1038650000 4.4944E+14 41145800000 4.56378E+13 32370600000 0.006561662 0.115734648 0 0 0 0 0 0 0 0 0 0
0 1.2128E+12 5653330000 5474700000 149015000 41058900 6200570000 4.4892E+14 55548400000 5.26634E+13 2934320000 0.024032468 0.013992646 0 0 0 0 0 0 0 0 0 0
0 1.65602E+12 5989220000 5957380000 8269640 2864880000 1011560000 4.4874E+14 1.00221E+11 6.03312E+13 44407600000 0.008175135 0.064513282 0 0 0 0 0 0 0 0 0 0
0 1.63515E+12 190524000 181643000 25392300 16421200000 1235320000 4.4859E+14 1.79697E+11 5.62473E+13 1.95533E+11 0.020555241 0.083981732 0 0 0 0 0 0 0 0 0 0
0 1.30228E+12 34655400 0 278776000 0 10990300000 4.4846E+14 80930300000 5.33236E+13 0 0.025365641 0 0 0 0 0 0 0 0 0 0 0
0 1.64285E+12 764143000 522131000 18136000 0 1166690000 4.4833E+14 1.00041E+11 5.65038E+13 0 0.015544832 0 0 0 0 0 0 0 0 0 0 0
0 1.3421E+12 8967170 0 88667900 0 4488920000 4.4823E+14 94911800000 5.40838E+13 0 0.019752613 0 0 0 0 0 0 0 0 0 0 0
0 1.33193E+12 12600200 0 1757230 0 371237000 4.4815E+14 1.11281E+11 5.6159E+13 0 0.004733445 0 0 0 0 0 0 0 0 0 0 0
0 1.55784E+12 3730580 0 286801000 13638400000 7741800000 4.4795E+14 1.00306E+11 4.6934E+13 1.33777E+11 0.037045777 0.101948765 0 0 0 0 0 0 0 0 0 0
0 1.59654E+12 9570870 0 29709600 0 7075450000 4.479E+14 1.39222E+11 5.93062E+13 0 0.00419897 0 0 0 0 0 0 0 0 0 0 0
0 1.55002E+12 1342830000 1335660000 26877400 192156000 1257770000 4.4752E+14 1.14676E+11 5.76082E+13 5710220000 0.02136909 0.033651243 0 0 0 0 0 0 0 0 0 0
0 1.00883E+12 22786300 0 427994000 0 17210400000 4.4742E+14 73826000000 4.76879E+13 0 0.024868335 0 0 0 0 0 0 0 0 0 0 0
0 1.32155E+12 14266200 0 275148000 782151000 13295600000 4.4741E+14 1.42636E+11 5.65638E+13 15100000000 0.020694666 0.051798079 0 0 0 0 0 0 0 0 0 0
0 9.91252E+11 33569500000 33558500000 6837920 5186700000 305722000 4.4644E+14 41696200000 4.34327E+13 58081900000 0.022366464 0.089299765 0 0 0 0 0 0 0 0 0 0
0 1.67657E+12 2992150000 2871400000 0 15285500000 0 4.4578E+14 1.97717E+11 5.92717E+13 1.84517E+11 0 0.082840605 0 0 0 0 0 0 0 0 0 0
0 1.28566E+12 3867880000 3867880000 4531400 14631200000 372639000 4.4544E+14 1.08884E+11 5.65951E+13 1.23454E+11 0.012160295 0.118515398 0 0 0 0 0 0 0 0 0 0
0 9.66657E+11 715137000 614739000 20644500 104486000 1104130000 4.4531E+14 39170800000 4.47386E+13 5104360000 0.018697527 0.020469951 0 0 0 0 0 0 0 0 0 0
0 7.18187E+11 1119080000 1017040000 5505360 13483400 572165000 4.4448E+14 31668200000 4.68665E+13 1304440000 0.00962198 0.010336543 0 0 0 0 0 0 0 0 0 0
8084960000 1.38772E+12 50309600 0 367352000 9930430000 12470000000 4.4432E+14 1.64815E+11 6.03777E+13 1.62562E+11 0.029458861 0.061087031 0 0 0 0 0 0 0 0 0 0
0 1.72281E+12 29509500000 29327900000 65661200 24349200000 2844450000 4.4416E+14 1.19828E+11 5.64559E+13 2.4638E+11 0.023083971 0.098827827 0 0 0 0 0 0 0 0 0 0
0 8.21453E+11 3002540000 2976680000 58741200 1454160 2699000000 4.441E+14 33799200000 4.67358E+13 86661800 0.021764061 0.016779711 0 0 0 0 0 0 0 0 0 0
0 1.12125E+12 2007580000 1872340000 23607100 23270300 895313000 4.4377E+14 53524200000 4.85592E+13 3260110000 0.026367427 0.007137888 0 0 0 0 0 0 0 0 0 0
0 1.6236E+12 721103000 721103000 91991700 23365100000 2037430000 4.4361E+14 1.74011E+11 5.18143E+13 2.01229E+11 0.045150852 0.116111992 0 0 0 0 0 0 0 0 0 0
0 5.88192E+11 2127450000 244769000 210794000 100407000 8535230000 4.4346E+14 21383500000 3.96353E+13 3749490000 0.024696933 0.026778842 0 0 0 0 0 0 0 0 0 0
0 1.30297E+12 1468300000 1463410000 12634900 156651000 1068220000 4.4345E+14 99020800000 5.36445E+13 6402440000 0.011827994 0.024467391 0 0 0 0 0 0 0 0 0 0
0 1.89301E+12 943675000 902432000 42669700 5627680000 1924450000 4.4274E+14 1.56582E+11 5.82944E+13 77216800000 0.022172413 0.072881549 0 0 0 0 0 0 0 0 0 0
71,671,900,093,627,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000           0 0 0 0 0 0 0 0 0 0 0 0
0 1.3459E+12 15090700000 15056800000 3626340 1768920000 582992000 4.4235E+14 76560300000 5.85431E+13 22231300000 0.006220223 0.079568896 0 0 0 0 0 0 0 0 0 0
0 1.03623E+12 5342950000 5342950000 21039300 974854000 1333040000 4.4182E+14 85224400000 5.28464E+13 17172300000 0.015782947 0.056768983 0 0 0 0 0 0 0 0 0 0
0 9.83597E+11 316076000 315742000 0 1273910000 0 4.4173E+14 49976700000 4.1671E+13 18623200000 0 0.068404463 0 0 0 0 0 0 0 0 0 0
0 1.24381E+12 2646720000 2177100000 32371800 782423000 1741000000 4.4171E+14 83626700000 5.53219E+13 14132700000 0.018593797 0.055362599 0 0 0 0 0 0 0 0 0 0
277223000 2.27058E+12 3052370000 3001090000 0 89006500 0 4.4165E+14 2.0984E+11 6.22764E+13 3354740000 0 0.026531564 0 0 0 0 0 0 0 0 0 0
0 1.81707E+12 0 0 319382000 1086930000 17617700000 4.4165E+14 1.05201E+11 5.92228E+13 16125500000 0.018128473 0.067404422 0 0 0 0 0 0 0 0 0 0
0 1.1064E+12 1918260 0 118722000 7055630000 2989890000 4.4163E+14 82182900000 5.29752E+13 68310400000 0.039707815 0.103287786 0 0 0 0 0 0 0 0 0 0
0 4.92618E+11 2736140000 2729280000 0 10082900 0 4.4136E+14 11789100000 2.9683E+13 1072050000 0 0.009405252 0 0 0 0 0 0 0 0 0 0
0 9.05664E+11 219822000 174848000 4627550 2754460000 464542000 4.4105E+14 46329900000 5.24158E+13 30133700000 0.009961532 0.091407959 0 0 0 0 0 0 0 0 0 0
0 1.21011E+12 1050250 0 18841000 105332000 2378970000 4.4095E+14 1.59565E+11 5.86977E+13 4612330000 0.007919814 0.022837048 0 0 0 0 0 0 0 0 0 0
0 1.19304E+12 221346000 192497000 447107000 9005190000 11156300000 4.4054E+14 65753600000 4.8951E+13 1.01576E+11 0.040076638 0.088654702 0 0 0 0 0 0 0 0 0 0
0 2.06418E+12 281727 0 1154920 0 253819000 4.4034E+14 1.35341E+11 5.21621E+13 0 0.004550172 0 0 0 0 0 0 0 0 0 0 0
0 1.47487E+12 6654540000 6633850000 1511340 413072000 224586000 4.4022E+14 65074000000 5.3361E+13 6863080000 0.006729449 0.060187554 0 0 0 0 0 0 0 0 0 0
0 9.60096E+11 1795270000 1704770000 0 2092520000 0 4.3993E+14 44065700000 4.0007E+13 24075200000 0 0.086915997 0 0 0 0 0 0 0 0 0 0
0 1.60553E+12 1501250000 1499050000 2.37686 14696000000 2637.38 4.3986E+14 70156700000 5.29603E+13 1.22404E+11 0.00090122 0.120061436 0 0 0 0 0 0 0 0 0 0
0 1.31542E+12 272699000 0 105329000 17395000000 8106450000 4.3965E+14 1.2361E+11 5.40828E+13 2.06804E+11 0.012993234 0.08411346 0 0 0 0 0 0 0 0 0 0
0 8.78933E+11 1121640000 1113180000 3523280 6893320 392792000 4.3939E+14 62353900000 5.12099E+13 393062000 0.008969836 0.017537488 0 0 0 0 0 0 0 0 0 0
0 1.12543E+12 1238390000 1221640000 1896360 3002270000 548174000 4.3916E+14 59233000000 5.00446E+13 34202200000 0.003459413 0.087780026 0 0 0 0 0 0 0 0 0 0
0 1.83988E+12 713597000 0 85159000 973757000 5371340000 4.3855E+14 1.76103E+11 5.89246E+13 18057200000 0.015854331 0.053926245 0 0 0 0 0 0 0 0 0 0
0 1.37686E+12 25726900 0 59166500 970800000 3018970000 4.38E+14 86828300000 5.01835E+13 15409000000 0.01959824 0.063002142 0 0 0 0 0 0 0 0 0 0
0 1.1324E+12 112631000 93753000 16420200 0 2102980000 4.3783E+14 47265800000 4.60183E+13 0 0.007808063 0 0 0 0 0 0 0 0 0 0 0
0 1.48909E+12 0 0 24350100 8666430000 1508110000 4.3774E+14 1.32172E+11 5.92499E+13 1.06429E+11 0.016146103 0.081429216 0 0 0 0 0 0 0 0 0 0
0 9.96581E+11 22780700 0 28914100 0 2598260000 4.3773E+14 44948500000 4.75229E+13 0 0.011128255 0 0 0 0 0 0 0 0 0 0 0
0 1.42194E+12 241601 0 39318200 0 4090730000 4.3751E+14 1.1368E+11 5.58969E+13 0 0.009611536 0 0 0 0 0 0 0 0 0 0 0
0 1.22485E+12 3126760 0 266965000 9858050000 9955380000 4.3746E+14 64401700000 5.32639E+13 78933700000 0.026816154 0.124890256 0 0 0 0 0 0 0 0 0 0
0 9.9266E+11 2043640 0 309745 142177000 39119100 4.3738E+14 82756500000 5.53744E+13 5575540000 0.007917999 0.025500131 0 0 0 0 0 0 0 0 0 0
0 1.29851E+12 2827230000 2752320000 16891900 9382990000 1123700000 4.3729E+14 53595800000 2.56808E+13 1.07886E+11 0.015032393 0.08697134 0 0 0 0 0 0 0 0 0 0
0 1.2313E+12 1710310 0 796420000 25215600000 9541580000 4.3713E+14 88451900000 4.71742E+13 2.02786E+11 0.083468356 0.124345862 0 0 0 0 0 0 0 0 0 0
0 1.12585E+12 8755240000 8752750000 114311 1400930000 32056900 4.3707E+14 42464600000 5.27571E+13 23494900000 0.003565878 0.059626983 0 0 0 0 0 0 0 0 0 0
0 1.28104E+12 286450000 279241000 0 2310820000 0 4.3688E+14 64236700000 4.88708E+13 27918900000 0 0.08276902 0 0 0 0 0 0 0 0 0 0
0 1.4161E+12 380049000 380049000 0 6938750000 0 4.3662E+14 1.31647E+11 4.48333E+13 1.04982E+11 0 0.066094664 0 0 0 0 0 0 0 0 0 0
0 2.38231E+11 23606200 0 55146700 428139000 2721580000 4.364E+14 5088570000 3.49798E+13 3978280000 0.020262752 0.107619122 0 0 0 0 0 0 0 0 0 0
0 1.49184E+12 3819920 0 156798000 1893490000 7250040000 4.3639E+14 1.18054E+11 4.83298E+13 16118900000 0.021627191 0.117470175 0 0 0 0 0 0 0 0 0 0
0 1.37625E+12 26378700 0 52768800 7826750000 2502350000 4.3624E+14 1.2579E+11 5.45766E+13 78138300000 0.021087698 0.100165348 0 0 0 0 0 0 0 0 0 0
